Current city,Current x,Current y,.jpg name,.jpg url,Dominant Color,Color Palette,R,G,B,HLS,H,L,S
Washington,38.8950368,-77.0365427,Van Gogh - Vase mit Zinnien.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Van_Gogh_-_Vase_mit_Zinnien.jpeg/150px-Van_Gogh_-_Vase_mit_Zinnien.jpeg,"(132, 96, 64)","[(136, 97, 64), (216, 151, 84), (61, 53, 48), (147, 141, 137), (182, 168, 112)]",132.0,96.0,64.0,"(0.0784313725490196, 98.0, -0.35051546391752575)",0.0784313725490196,98.0,-0.35051546391752575
,,,White Vase of Roses by van Gogh (Yamagata Museum of Art).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/White_Vase_of_Roses_by_van_Gogh_%28Yamagata_Museum_of_Art%29.jpg/150px-White_Vase_of_Roses_by_van_Gogh_%28Yamagata_Museum_of_Art%29.jpg,"(98, 97, 94)","[(98, 97, 94), (217, 174, 117), (27, 28, 30), (157, 162, 166), (172, 180, 188)]",98.0,97.0,94.0,"(0.125, 96.0, -0.021052631578947368)",0.125,96.0,-0.021052631578947368
Ottawa,45.4211435,-75.6900574,Van Gogh - Vase mit Feldblumen.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Van_Gogh_-_Vase_mit_Feldblumen.jpeg/150px-Van_Gogh_-_Vase_mit_Feldblumen.jpeg,"(111, 116, 99)","[(113, 118, 102), (203, 203, 199), (42, 45, 45), (191, 184, 161), (174, 189, 154)]",111.0,116.0,99.0,"(0.2156862745098039, 107.5, -0.07981220657276995)",0.2156862745098039,107.5,-0.07981220657276995
Amsterdam,52.3727598,4.8936041,Siernetel in bloempot - s0185V1962 - Van Gogh Museum.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Siernetel_in_bloempot_-_s0185V1962_-_Van_Gogh_Museum.jpg/150px-Siernetel_in_bloempot_-_s0185V1962_-_Van_Gogh_Museum.jpg,"(97, 92, 79)","[(94, 87, 72), (104, 119, 130), (166, 155, 111), (156, 137, 100), (46, 33, 28)]",97.0,92.0,79.0,"(0.12037037037037036, 88.0, -0.10344827586206896)",0.12037037037037036,88.0,-0.10344827586206896
Amsterdam,52.3727598,4.8936041,Glas met gele rozen - s0178V1962 - Van Gogh Museum.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Glas_met_gele_rozen_-_s0178V1962_-_Van_Gogh_Museum.jpg/150px-Glas_met_gele_rozen_-_s0178V1962_-_Van_Gogh_Museum.jpg,"(46, 44, 36)","[(43, 40, 33), (142, 128, 89), (94, 90, 68), (109, 117, 94), (92, 106, 100)]",46.0,44.0,36.0,"(0.13333333333333333, 41.0, -0.125)",0.13333333333333333,41.0,-0.125
Amsterdam,52.3727598,4.8936041,Vase with Carnations by Vincent van Gogh.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Vase_with_Carnations_by_Vincent_van_Gogh.jpg/150px-Vase_with_Carnations_by_Vincent_van_Gogh.jpg,"(66, 60, 38)","[(65, 59, 37), (206, 143, 82), (140, 89, 46), (153, 160, 93), (138, 141, 121)]",66.0,60.0,38.0,"(0.13095238095238096, 52.0, -0.27450980392156865)",0.13095238095238096,52.0,-0.27450980392156865
,,,Van Gogh - Vase mit roten Gladiolen.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Van_Gogh_-_Vase_mit_roten_Gladiolen.jpeg/150px-Van_Gogh_-_Vase_mit_roten_Gladiolen.jpeg,"(44, 26, 18)","[(42, 25, 18), (128, 75, 38), (93, 49, 24), (101, 104, 49), (95, 92, 84)]",44.0,26.0,18.0,"(0.05128205128205129, 31.0, -0.43333333333333335)",0.05128205128205129,31.0,-0.43333333333333335
,,,Van Gogh - Vase mit Gladiolen und Nelken.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Van_Gogh_-_Vase_mit_Gladiolen_und_Nelken.jpeg/150px-Van_Gogh_-_Vase_mit_Gladiolen_und_Nelken.jpeg,"(151, 100, 80)","[(150, 101, 81), (61, 54, 51), (229, 203, 176), (215, 145, 108), (180, 162, 174)]",151.0,100.0,80.0,"(0.04694835680751173, 115.5, -0.31004366812227074)",0.04694835680751173,115.5,-0.31004366812227074
Amsterdam,52.3727598,4.8936041,Vincent van Gogh - Vaas met tuingladiolen en Chinese asters - Google Art Project.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Vincent_van_Gogh_-_Vaas_met_tuingladiolen_en_Chinese_asters_-_Google_Art_Project.jpg/150px-Vincent_van_Gogh_-_Vaas_met_tuingladiolen_en_Chinese_asters_-_Google_Art_Project.jpg,"(133, 130, 116)","[(134, 132, 120), (111, 43, 24), (223, 209, 167), (40, 44, 49), (116, 87, 44)]",133.0,130.0,116.0,"(0.1372549019607843, 124.5, -0.06882591093117409)",0.1372549019607843,124.5,-0.06882591093117409
,,,Van Gogh - Vase mit roten Gladiolen1.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Van_Gogh_-_Vase_mit_roten_Gladiolen1.jpeg/150px-Van_Gogh_-_Vase_mit_roten_Gladiolen1.jpeg,"(118, 91, 75)","[(115, 89, 73), (245, 233, 239), (200, 128, 98), (165, 149, 133), (180, 180, 164)]",118.0,91.0,75.0,"(0.06201550387596899, 96.5, -0.225130890052356)",0.06201550387596899,96.5,-0.225130890052356
Muse,23.71313865,97.9637343757566,Van Gogh - Vase mit roten Gladiolen3.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Van_Gogh_-_Vase_mit_roten_Gladiolen3.jpeg/150px-Van_Gogh_-_Vase_mit_roten_Gladiolen3.jpeg,"(60, 59, 53)","[(61, 59, 53), (199, 168, 154), (137, 109, 90), (162, 157, 146), (160, 148, 152)]",60.0,59.0,53.0,"(0.14285714285714288, 56.5, -0.06306306306306306)",0.14285714285714288,56.5,-0.06306306306306306
,,,Van Gogh - Schale mit Chrysanthemen.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Van_Gogh_-_Schale_mit_Chrysanthemen.jpeg/150px-Van_Gogh_-_Schale_mit_Chrysanthemen.jpeg,"(73, 68, 75)","[(73, 69, 76), (202, 199, 205), (140, 136, 143), (164, 164, 172), (164, 164, 164)]",73.0,68.0,75.0,"(0.7857142857142857, 71.5, -0.04964539007092199)",0.7857142857142857,71.5,-0.04964539007092199
Rotterdam,51.9244424,4.47775,Vincent van Gogh - Cineraria - Google Art Project.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Vincent_van_Gogh_-_Cineraria_-_Google_Art_Project.jpg/150px-Vincent_van_Gogh_-_Cineraria_-_Google_Art_Project.jpg,"(39, 37, 24)","[(41, 38, 25), (134, 124, 69), (109, 104, 51), (91, 80, 42), (84, 84, 100)]",39.0,37.0,24.0,"(0.14444444444444446, 31.5, -0.2459016393442623)",0.14444444444444446,31.5,-0.2459016393442623
,,,Vincent Willem van Gogh 123.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Vincent_Willem_van_Gogh_123.jpg/150px-Vincent_Willem_van_Gogh_123.jpg,"(123, 100, 95)","[(122, 98, 94), (198, 181, 166), (170, 164, 169), (49, 35, 41), (174, 166, 147)]",123.0,100.0,95.0,"(0.029761904761904767, 109.0, -0.12962962962962962)",0.029761904761904767,109.0,-0.12962962962962962
,,,Vincent van Gogh - Stilleven met een boeket van Madeliefjes.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Vincent_van_Gogh_-_Stilleven_met_een_boeket_van_Madeliefjes.jpg/150px-Vincent_van_Gogh_-_Stilleven_met_een_boeket_van_Madeliefjes.jpg,"(40, 45, 26)","[(40, 44, 25), (173, 164, 74), (102, 96, 45), (126, 124, 57), (84, 84, 100)]",40.0,45.0,26.0,"(0.21052631578947367, 35.5, -0.2753623188405797)",0.21052631578947367,35.5,-0.2753623188405797
Amsterdam,52.3727598,4.8936041,Vincent van Gogh - Vase with Chinese asters and gladioli - Google Art Project.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Vincent_van_Gogh_-_Vase_with_Chinese_asters_and_gladioli_-_Google_Art_Project.jpg/150px-Vincent_van_Gogh_-_Vase_with_Chinese_asters_and_gladioli_-_Google_Art_Project.jpg,"(92, 57, 42)","[(84, 50, 37), (188, 149, 114), (154, 139, 105), (142, 100, 73), (146, 120, 109)]",92.0,57.0,42.0,"(0.05000000000000001, 67.0, -0.3787878787878788)",0.05000000000000001,67.0,-0.3787878787878788
Amsterdam,52.3727598,4.8936041,Garnalen en mosselen - s0122V1962 - Van Gogh Museum.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Garnalen_en_mosselen_-_s0122V1962_-_Van_Gogh_Museum.jpg/150px-Garnalen_en_mosselen_-_s0122V1962_-_Van_Gogh_Museum.jpg,"(64, 51, 39)","[(60, 48, 37), (143, 114, 93), (109, 82, 62), (119, 112, 108), (124, 124, 108)]",64.0,51.0,39.0,"(0.08, 51.5, -0.24752475247524752)",0.08,51.5,-0.24752475247524752
San Francisco,37.7790262,-122.419906,Van Gogh Still Life with Fruit and Chestnuts.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Van_Gogh_Still_Life_with_Fruit_and_Chestnuts.jpg/150px-Van_Gogh_Still_Life_with_Fruit_and_Chestnuts.jpg,"(102, 69, 42)","[(100, 67, 41), (211, 100, 72), (25, 15, 12), (165, 156, 29), (148, 132, 124)]",102.0,69.0,42.0,"(0.075, 72.0, -0.4225352112676056)",0.075,72.0,-0.4225352112676056
Otterlo,52.1015221,5.7720779,Van Gogh - Le Moulin de la Galette3.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Van_Gogh_-_Le_Moulin_de_la_Galette3.jpeg/150px-Van_Gogh_-_Le_Moulin_de_la_Galette3.jpeg,"(202, 208, 213)","[(206, 214, 220), (108, 92, 76), (200, 152, 105), (153, 148, 148), (206, 182, 148)]",202.0,208.0,213.0,"(0.5757575757575757, 207.5, -0.026634382566585957)",0.5757575757575757,207.5,-0.026634382566585957
Berlin,52.5170365,13.3888599,Van Gogh - Le Moulin de la Galette2.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Van_Gogh_-_Le_Moulin_de_la_Galette2.jpeg/150px-Van_Gogh_-_Le_Moulin_de_la_Galette2.jpeg,"(198, 175, 150)","[(198, 175, 150), (61, 61, 46), (135, 119, 57), (116, 108, 85), (112, 71, 63)]",198.0,175.0,150.0,"(0.08680555555555554, 174.0, -0.13872832369942195)",0.08680555555555554,174.0,-0.13872832369942195
Baden,47.6199988,-2.9184744,Van Gogh - Le Moulin de la Galette1.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Van_Gogh_-_Le_Moulin_de_la_Galette1.jpeg/150px-Van_Gogh_-_Le_Moulin_de_la_Galette1.jpeg,"(183, 148, 61)","[(220, 209, 173), (73, 61, 43), (181, 147, 73), (189, 153, 40), (129, 86, 55)]",183.0,148.0,61.0,"(0.11885245901639345, 122.0, -0.5041322314049587)",0.11885245901639345,122.0,-0.5041322314049587
Otterlo,52.1015221,5.7720779,The hill of Monmartre.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/The_hill_of_Monmartre.jpg/150px-The_hill_of_Monmartre.jpg,"(78, 75, 36)","[(75, 65, 21), (158, 184, 173), (134, 160, 148), (120, 138, 107), (168, 149, 66)]",78.0,75.0,36.0,"(0.15476190476190477, 57.0, -0.375)",0.15476190476190477,57.0,-0.375
Amsterdam,52.3727598,4.8936041,Vincent van Gogh - De heuvel van Montmartre met steengroeve - Google Art Project.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Vincent_van_Gogh_-_De_heuvel_van_Montmartre_met_steengroeve_-_Google_Art_Project.jpg/150px-Vincent_van_Gogh_-_De_heuvel_van_Montmartre_met_steengroeve_-_Google_Art_Project.jpg,"(193, 179, 152)","[(194, 180, 152), (110, 100, 52), (70, 62, 35), (124, 112, 72), (94, 73, 40)]",193.0,179.0,152.0,"(0.1097560975609756, 172.5, -0.119533527696793)",0.1097560975609756,172.5,-0.119533527696793
Amsterdam,52.3727598,4.8936041,De heuvel van Montmartre met steengroeve - s0012V1962 - Van Gogh Museum.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/De_heuvel_van_Montmartre_met_steengroeve_-_s0012V1962_-_Van_Gogh_Museum.jpg/150px-De_heuvel_van_Montmartre_met_steengroeve_-_s0012V1962_-_Van_Gogh_Museum.jpg,"(139, 136, 115)","[(140, 137, 116), (57, 56, 32), (82, 80, 49), (210, 204, 182), (76, 67, 45)]",139.0,136.0,115.0,"(0.14583333333333334, 127.0, -0.09523809523809523)",0.14583333333333334,127.0,-0.09523809523809523
Paris,48.8588897,2.3200410217200766,"Van Gogh - Gartenlokal ""La Guinguette"" auf dem Montmartre.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Van_Gogh_-_Gartenlokal_%22La_Guinguette%22_auf_dem_Montmartre.jpg/150px-Van_Gogh_-_Gartenlokal_%22La_Guinguette%22_auf_dem_Montmartre.jpg,"(127, 120, 84)","[(126, 119, 82), (225, 224, 187), (200, 182, 132), (55, 45, 19), (188, 188, 164)]",127.0,120.0,84.0,"(0.13953488372093023, 105.5, -0.20574162679425836)",0.13953488372093023,105.5,-0.20574162679425836
,,,Van Gogh - Am Stadtrand von Paris.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Van_Gogh_-_Am_Stadtrand_von_Paris.jpeg/150px-Van_Gogh_-_Am_Stadtrand_von_Paris.jpeg,"(190, 187, 193)","[(93, 85, 71), (189, 186, 192), (147, 132, 114), (100, 106, 103), (111, 100, 103)]",190.0,187.0,193.0,"(0.75, 190.0, -0.015873015873015872)",0.75,190.0,-0.015873015873015872
Amsterdam,52.3727598,4.8936041,Van Gogh - Blick auf Montmartre mit Steinbruch.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Van_Gogh_-_Blick_auf_Montmartre_mit_Steinbruch.jpeg/150px-Van_Gogh_-_Blick_auf_Montmartre_mit_Steinbruch.jpeg,"(221, 218, 224)","[(219, 216, 222), (59, 54, 62), (107, 101, 110), (92, 92, 96), (116, 116, 116)]",221.0,218.0,224.0,"(0.75, 221.0, -0.013636363636363636)",0.75,221.0,-0.013636363636363636
Buenos Aires,-34.6075682,-58.4370894,Vincent van Gogh - Le Moulin de la Galette - Google Art Project.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Vincent_van_Gogh_-_Le_Moulin_de_la_Galette_-_Google_Art_Project.jpg/150px-Vincent_van_Gogh_-_Le_Moulin_de_la_Galette_-_Google_Art_Project.jpg,"(121, 144, 146)","[(113, 134, 137), (45, 54, 52), (62, 64, 58), (73, 79, 63), (151, 157, 147)]",121.0,144.0,146.0,"(0.5133333333333333, 133.5, -0.09433962264150944)",0.5133333333333333,133.5,-0.09433962264150944
Chicago,41.8755616,-87.6244212,"Vincent van Gogh - Terrace and Observation Deck at the Moulin de Blute-Fin, Montmartre - 1926.202 - Art Institute of Chicago.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Vincent_van_Gogh_-_Terrace_and_Observation_Deck_at_the_Moulin_de_Blute-Fin%2C_Montmartre_-_1926.202_-_Art_Institute_of_Chicago.jpg/150px-Vincent_van_Gogh_-_Terrace_and_Observation_Deck_at_the_Moulin_de_Blute-Fin%2C_Montmartre_-_1926.202_-_Art_Institute_of_Chicago.jpg,"(156, 166, 174)","[(171, 182, 192), (93, 87, 72), (107, 114, 113), (73, 105, 107), (74, 82, 95)]",156.0,166.0,174.0,"(0.5740740740740741, 165.0, -0.054878048780487805)",0.5740740740740741,165.0,-0.054878048780487805
,,,Van Gogh - Le Moulin de la Galette4.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Van_Gogh_-_Le_Moulin_de_la_Galette4.jpeg/150px-Van_Gogh_-_Le_Moulin_de_la_Galette4.jpeg,"(179, 181, 171)","[(179, 181, 171), (53, 80, 76), (102, 128, 128), (128, 117, 64), (101, 74, 47)]",179.0,181.0,171.0,"(0.20000000000000004, 176.0, -0.02857142857142857)",0.20000000000000004,176.0,-0.02857142857142857
,,,Windmill on Montmartre (destroyed) (JH 1186) - My Dream.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Windmill_on_Montmartre_%28destroyed%29_%28JH_1186%29_-_My_Dream.jpg/150px-Windmill_on_Montmartre_%28destroyed%29_%28JH_1186%29_-_My_Dream.jpg,"(156, 160, 169)","[(155, 159, 167), (38, 28, 26), (76, 58, 54), (99, 84, 75), (228, 203, 187)]",156.0,160.0,169.0,"(0.6153846153846154, 162.5, -0.04024767801857585)",0.6153846153846154,162.5,-0.04024767801857585
Amsterdam,52.3727598,4.8936041,IJsvogel aan de waterkant - s0100V1962 - Van Gogh Museum.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/IJsvogel_aan_de_waterkant_-_s0100V1962_-_Van_Gogh_Museum.jpg/150px-IJsvogel_aan_de_waterkant_-_s0100V1962_-_Van_Gogh_Museum.jpg,"(111, 116, 92)","[(115, 121, 99), (50, 63, 47), (87, 87, 47), (172, 165, 130), (72, 67, 41)]",111.0,116.0,92.0,"(0.20138888888888892, 104.0, -0.11650485436893204)",0.20138888888888892,104.0,-0.11650485436893204
,,,Van Gogh - Der grüne Papagei.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Van_Gogh_-_Der_gr%C3%BCne_Papagei.jpeg/150px-Van_Gogh_-_Der_gr%C3%BCne_Papagei.jpeg,"(68, 63, 61)","[(67, 63, 61), (169, 129, 102), (133, 107, 89), (144, 143, 121), (128, 127, 135)]",68.0,63.0,61.0,"(0.047619047619047616, 64.5, -0.05511811023622047)",0.047619047619047616,64.5,-0.05511811023622047
Amsterdam,52.3727598,4.8936041,Vincent van Gogh - Self-portrait with pipe - Google Art Project.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Vincent_van_Gogh_-_Self-portrait_with_pipe_-_Google_Art_Project.jpg/150px-Vincent_van_Gogh_-_Self-portrait_with_pipe_-_Google_Art_Project.jpg,"(40, 29, 27)","[(41, 30, 28), (180, 166, 139), (110, 96, 80), (140, 132, 132), (140, 140, 132)]",40.0,29.0,27.0,"(0.025641025641025644, 33.5, -0.2)",0.025641025641025644,33.5,-0.2
Amsterdam,52.3727598,4.8936041,Zelfportret - s0159V1962 - Van Gogh Museum.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Zelfportret_-_s0159V1962_-_Van_Gogh_Museum.jpg/150px-Zelfportret_-_s0159V1962_-_Van_Gogh_Museum.jpg,"(43, 41, 33)","[(43, 41, 33), (138, 129, 104), (91, 81, 62), (96, 95, 84), (108, 108, 87)]",43.0,41.0,33.0,"(0.13333333333333333, 38.0, -0.13513513513513514)",0.13333333333333333,38.0,-0.13513513513513514
Hague,43.745553,-73.498535,Self-Portrait1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Self-Portrait1.jpg/150px-Self-Portrait1.jpg,"(52, 33, 24)","[(53, 34, 25), (153, 110, 61), (115, 74, 41), (129, 105, 100), (132, 116, 92)]",52.0,33.0,24.0,"(0.05357142857142857, 38.0, -0.3783783783783784)",0.05357142857142857,38.0,-0.3783783783783784
Amsterdam,52.3727598,4.8936041,Zelfportret met glas - s0161V1962 - Van Gogh Museum.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Zelfportret_met_glas_-_s0161V1962_-_Van_Gogh_Museum.jpg/150px-Zelfportret_met_glas_-_s0161V1962_-_Van_Gogh_Museum.jpg,"(65, 51, 26)","[(66, 51, 26), (144, 124, 88), (106, 82, 51), (120, 116, 87), (108, 106, 86)]",65.0,51.0,26.0,"(0.10683760683760683, 45.5, -0.43820224719101125)",0.10683760683760683,45.5,-0.43820224719101125
,,,Van Gogh - Bildnis eines Mannes mit Schnurrbart.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Van_Gogh_-_Bildnis_eines_Mannes_mit_Schnurrbart.jpeg/150px-Van_Gogh_-_Bildnis_eines_Mannes_mit_Schnurrbart.jpeg,"(61, 57, 63)","[(60, 56, 62), (190, 186, 193), (125, 120, 127), (152, 148, 156), (148, 141, 148)]",61.0,57.0,63.0,"(0.7777777777777778, 60.0, -0.05084745762711865)",0.7777777777777778,60.0,-0.05084745762711865
Copenhagen,55.6867243,12.5700724,Van Gogh - Bildnis Père Tanguy.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Van_Gogh_-_Bildnis_P%C3%A8re_Tanguy.jpeg/150px-Van_Gogh_-_Bildnis_P%C3%A8re_Tanguy.jpeg,"(108, 96, 84)","[(118, 104, 88), (209, 170, 96), (63, 59, 51), (153, 144, 133), (180, 172, 68)]",108.0,96.0,84.0,"(0.08333333333333333, 96.0, -0.12631578947368421)",0.08333333333333333,96.0,-0.12631578947368421
Amsterdam,52.3727598,4.8936041,Portret van Etienne-Lucien Martin - s0125V1962 - Van Gogh Museum.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Portret_van_Etienne-Lucien_Martin_-_s0125V1962_-_Van_Gogh_Museum.jpg/150px-Portret_van_Etienne-Lucien_Martin_-_s0125V1962_-_Van_Gogh_Museum.jpg,"(133, 135, 121)","[(135, 137, 122), (63, 69, 68), (53, 49, 38), (179, 183, 167), (78, 68, 68)]",133.0,135.0,121.0,"(0.19047619047619047, 128.0, -0.05511811023622047)",0.19047619047619047,128.0,-0.05511811023622047
Amsterdam,52.3727598,4.8936041,Portret van Agostina Segatori - s0093V1962 - Van Gogh Museum.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Portret_van_Agostina_Segatori_-_s0093V1962_-_Van_Gogh_Museum.jpg/150px-Portret_van_Agostina_Segatori_-_s0093V1962_-_Van_Gogh_Museum.jpg,"(54, 52, 42)","[(50, 47, 39), (161, 149, 117), (97, 90, 72), (118, 113, 100), (124, 124, 92)]",54.0,52.0,42.0,"(0.1388888888888889, 48.0, -0.1276595744680851)",0.1388888888888889,48.0,-0.1276595744680851
Amsterdam,52.3727598,4.8936041,Portret van een vrouw - s0091V1962 - Van Gogh Museum.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Portret_van_een_vrouw_-_s0091V1962_-_Van_Gogh_Museum.jpg/150px-Portret_van_een_vrouw_-_s0091V1962_-_Van_Gogh_Museum.jpg,"(67, 59, 51)","[(68, 59, 51), (137, 122, 98), (104, 87, 71), (116, 116, 92), (110, 100, 92)]",67.0,59.0,51.0,"(0.08333333333333333, 59.0, -0.13793103448275862)",0.08333333333333333,59.0,-0.13793103448275862
Amsterdam,52.3727598,4.8936041,Portret van een vrouw - s0074V1962 - Van Gogh Museum.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Portret_van_een_vrouw_-_s0074V1962_-_Van_Gogh_Museum.jpg/150px-Portret_van_een_vrouw_-_s0074V1962_-_Van_Gogh_Museum.jpg,"(37, 33, 23)","[(37, 32, 23), (108, 93, 67), (72, 58, 39), (84, 84, 60), (76, 76, 68)]",37.0,33.0,23.0,"(0.11904761904761905, 30.0, -0.2413793103448276)",0.11904761904761905,30.0,-0.2413793103448276
Amsterdam,52.3727598,4.8936041,"Van Gogh - Frau, neben einer Wiege sitzend.jpeg",https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Van_Gogh_-_Frau%2C_neben_einer_Wiege_sitzend.jpeg/150px-Van_Gogh_-_Frau%2C_neben_einer_Wiege_sitzend.jpeg,"(150, 138, 107)","[(144, 133, 103), (75, 70, 54), (200, 192, 175), (200, 184, 138), (93, 76, 58)]",150.0,138.0,107.0,"(0.12015503875968991, 128.5, -0.16862745098039217)",0.12015503875968991,128.5,-0.16862745098039217
Norman,35.2225717,-97.4394816,Portrait d'Alexander Reid.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Portrait_d%27Alexander_Reid.jpg/150px-Portrait_d%27Alexander_Reid.jpg,"(145, 109, 66)","[(144, 109, 65), (222, 201, 151), (52, 35, 21), (210, 166, 97), (183, 169, 147)]",145.0,109.0,66.0,"(0.09071729957805907, 105.5, -0.37799043062200954)",0.09071729957805907,105.5,-0.37799043062200954
Amsterdam,52.3727598,4.8936041,Vincent van Gogh - In the café - Agostina Segatori in Le Tambourin - Google Art Project 2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Vincent_van_Gogh_-_In_the_caf%C3%A9_-_Agostina_Segatori_in_Le_Tambourin_-_Google_Art_Project_2.jpg/150px-Vincent_van_Gogh_-_In_the_caf%C3%A9_-_Agostina_Segatori_in_Le_Tambourin_-_Google_Art_Project_2.jpg,"(134, 136, 103)","[(131, 133, 100), (41, 37, 33), (105, 49, 23), (206, 190, 136), (202, 202, 179)]",134.0,136.0,103.0,"(0.17676767676767677, 119.5, -0.13924050632911392)",0.17676767676767677,119.5,-0.13924050632911392
Amsterdam,52.3727598,4.8936041,Portret van Theo van Gogh - s0157V1962 - Van Gogh Museum.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Portret_van_Theo_van_Gogh_-_s0157V1962_-_Van_Gogh_Museum.jpg/150px-Portret_van_Theo_van_Gogh_-_s0157V1962_-_Van_Gogh_Museum.jpg,"(90, 103, 106)","[(86, 101, 105), (187, 177, 131), (141, 130, 101), (156, 164, 140), (148, 156, 164)]",90.0,103.0,106.0,"(0.53125, 98.0, -0.08247422680412371)",0.53125,98.0,-0.08247422680412371
Amsterdam,52.3727598,4.8936041,Zelfportret - s0156V1962 - Van Gogh Museum.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Zelfportret_-_s0156V1962_-_Van_Gogh_Museum.jpg/150px-Zelfportret_-_s0156V1962_-_Van_Gogh_Museum.jpg,"(132, 134, 135)","[(132, 134, 135), (128, 100, 74), (185, 171, 154), (164, 180, 192), (160, 172, 184)]",132.0,134.0,135.0,"(0.5555555555555555, 133.5, -0.011320754716981131)",0.5555555555555555,133.5,-0.011320754716981131
Amsterdam,52.3727598,4.8936041,Zelfportret Rijksmuseum SK-A-3262.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Zelfportret_Rijksmuseum_SK-A-3262.jpeg/150px-Zelfportret_Rijksmuseum_SK-A-3262.jpeg,"(96, 107, 100)","[(93, 104, 98), (184, 151, 133), (148, 160, 144), (32, 70, 76), (138, 166, 171)]",96.0,107.0,100.0,"(0.393939393939394, 101.5, -0.05472636815920398)",0.393939393939394,101.5,-0.05472636815920398
